product_id,date,stock_received,damaged_stock
567671,1-08-23,1,0
319388,1-08-23,1,0
171602,1-08-23,1,0
328457,1-08-23,1,0
118820,1-08-23,1,0
667163,1-08-23,1,0
561860,1-08-23,1,0
712003,1-08-23,1,0
378676,1-08-23,1,0
689769,1-08-23,1,0
623234,1-08-23,1,0
487931,1-08-23,1,0
901144,1-08-23,1,0
764014,1-08-23,1,0
903336,1-08-23,1,0
760684,1-08-23,1,0
937542,1-08-23,1,0
131136,1-08-23,1,0
287070,1-08-23,1,0
461804,1-08-23,1,0
18035,1-08-23,1,0
552496,1-08-23,1,0
91670,1-08-23,1,0
677542,1-08-23,1,0
604184,1-08-23,1,0
697683,1-08-23,1,0
133542,1-08-23,1,0
863930,1-08-23,1,0
473647,1-08-23,1,0
385113,1-08-23,1,0
124290,1-08-23,1,0
684939,1-08-23,1,0
140154,1-08-23,1,0
256051,1-08-23,1,0
615545,1-08-23,1,0
366066,1-08-23,1,0
6405,1-08-23,1,0
970529,1-08-23,1,0
930284,1-08-23,1,0
120385,1-08-23,1,0
131748,1-08-23,1,0
537274,1-08-23,1,0
913428,1-08-23,1,0
613942,1-08-23,1,0
425341,1-08-23,1,0
760828,1-08-23,1,0
677169,1-08-23,1,0
274207,1-08-23,1,0
557908,1-08-23,1,0
837480,1-08-23,1,0
56589,1-08-23,1,0
33797,1-08-23,1,0
123983,1-08-23,1,0
153019,1-08-23,1,0
11422,1-08-23,1,0
965755,1-08-23,1,0
478531,1-08-23,1,0
812607,1-08-23,1,0
14145,1-08-23,1,0
77308,1-08-23,1,0
555121,1-08-23,1,0
462526,1-08-23,1,0
15314,1-08-23,1,0
880510,1-08-23,1,0
257719,1-08-23,1,0
799952,1-08-23,1,0
329351,1-08-23,1,0
324809,1-08-23,1,0
337168,1-08-23,1,0
883013,1-08-23,1,0
734789,1-08-23,1,0
658389,1-08-23,1,0
762527,1-08-23,1,0
602241,1-08-23,1,0
587420,1-08-23,1,0
491521,1-08-23,1,0
991434,1-08-23,1,0
540618,1-08-23,1,0
319388,1-08-23,1,0
60619,1-08-23,1,0
687218,1-08-23,1,0
681063,1-08-23,1,0
118820,1-08-23,1,0
712003,1-08-23,1,0
712307,1-08-23,1,0
378676,1-08-23,1,0
532965,1-08-23,1,0
305754,1-08-23,1,0
398340,1-08-23,1,0
491314,1-08-23,1,0
954722,1-08-23,1,0
131937,1-08-23,1,0
606256,1-08-23,1,0
652118,1-08-23,1,0
925482,1-08-23,1,0
611575,1-08-23,1,0
721521,1-08-23,1,0
692985,1-08-23,1,0
901144,1-08-23,1,0
903336,1-08-23,1,0
945635,1-08-23,1,0
760684,1-08-23,1,0
490602,1-08-23,1,0
131136,1-08-23,1,0
317242,1-08-23,1,0
644847,1-08-23,1,0
993331,1-08-23,1,0
455755,1-08-23,1,0
144124,1-08-23,1,0
604184,1-08-23,1,0
739534,1-08-23,1,0
863930,1-08-23,1,0
9436,1-08-23,1,0
385113,1-08-23,1,0
672059,1-08-23,1,0
449106,1-08-23,1,0
256051,1-08-23,1,0
784827,1-08-23,1,0
51036,1-08-23,1,0
820973,1-08-23,1,0
433521,1-08-23,1,0
4452,1-08-23,1,0
57405,1-08-23,1,0
707935,1-08-23,1,0
243235,1-08-23,1,0
564692,1-08-23,1,0
256783,1-08-23,1,0
186168,1-08-23,1,0
537274,1-08-23,1,0
525531,1-08-23,1,0
425341,1-08-23,1,0
771228,1-08-23,1,0
451812,1-08-23,1,0
799459,1-08-23,1,0
965755,1-08-23,1,0
34186,1-08-23,1,0
473929,1-08-23,1,0
397973,1-08-23,1,0
376447,1-08-23,1,0
217710,1-08-23,1,0
89084,1-08-23,1,0
888807,1-08-23,1,0
714999,1-08-23,1,0
500739,1-08-23,1,0
500633,1-08-23,1,0
833557,1-08-23,1,0
659290,1-08-23,1,0
883013,1-08-23,1,0
592784,1-08-23,1,0
734789,1-08-23,1,0
961614,1-08-23,1,0
291238,1-08-23,1,0
654623,1-08-23,1,0
563740,1-08-23,1,0
542300,1-08-23,1,0
832348,1-08-23,1,0
567671,1-08-23,1,0
319388,1-08-23,1,0
962591,1-08-23,1,0
194682,1-08-23,1,0
890232,1-08-23,1,0
365132,1-08-23,1,0
689769,1-08-23,1,0
652118,1-08-23,1,0
306177,1-08-23,1,0
721521,1-08-23,1,0
120532,1-08-23,1,0
327290,1-08-23,1,0
36412,1-08-23,1,0
336847,1-08-23,1,0
589812,1-08-23,1,0
697683,1-08-23,1,0
894539,1-08-23,1,0
863930,1-08-23,1,0
112390,1-08-23,1,0
672059,1-08-23,1,0
859361,1-08-23,1,0
63769,1-08-23,1,0
853932,1-08-23,1,0
367391,1-08-23,1,0
927651,1-08-23,1,0
930284,1-08-23,1,0
440875,1-08-23,1,0
243235,1-08-23,1,0
131748,1-08-23,1,0
537274,1-08-23,1,0
757274,1-08-23,1,0
784673,1-08-23,1,0
771228,1-08-23,1,0
760828,1-08-23,1,0
706112,1-08-23,1,0
557908,1-08-23,1,0
566052,1-08-23,1,0
26060,1-08-23,1,0
33797,1-08-23,1,0
154179,1-08-23,1,0
444361,1-08-23,1,0
679284,1-08-23,1,0
114414,1-08-23,1,0
669378,1-08-23,1,0
478531,1-08-23,1,0
349294,1-08-23,1,0
473929,1-08-23,1,0
70969,1-08-23,1,0
146840,1-08-23,1,0
257719,1-08-23,1,0
799952,1-08-23,1,0
961614,1-08-23,1,0
361361,1-08-23,1,0
313754,1-08-23,1,0
563740,1-08-23,1,0
990993,1-08-23,1,0
542300,1-08-23,1,0
107548,1-08-23,1,0
300159,1-08-23,1,0
118820,1-08-23,1,0
712003,1-08-23,1,0
969851,1-08-23,1,0
33955,1-08-23,1,0
131937,1-08-23,1,0
272170,1-08-23,1,0
764014,1-08-23,1,0
876139,1-08-23,1,0
903336,1-08-23,1,0
120532,1-08-23,1,0
945635,1-08-23,1,0
760684,1-08-23,1,0
354409,1-08-23,1,0
937542,1-08-23,1,0
490602,1-08-23,1,0
317242,1-08-23,1,0
993331,1-08-23,1,0
461804,1-08-23,1,0
36412,1-08-23,1,0
94225,1-08-23,1,0
704868,1-08-23,1,0
552496,1-08-23,1,0
91670,1-08-23,1,0
677542,1-08-23,1,0
767398,1-08-23,1,0
34200,1-08-23,1,0
859361,1-08-23,1,0
219598,1-08-23,1,0
784827,1-08-23,1,0
6405,1-08-23,1,0
970529,1-08-23,1,0
51036,1-08-23,1,0
82484,1-08-23,1,0
942001,1-08-23,1,0
52729,1-08-23,1,0
661577,1-08-23,1,0
951463,1-08-23,1,0
373536,1-08-23,1,0
131748,1-08-23,1,0
256783,1-08-23,1,0
613942,1-08-23,1,0
706112,1-08-23,1,0
587645,1-08-23,1,0
26060,1-08-23,1,0
298985,1-08-23,1,0
673058,1-08-23,1,0
114414,1-08-23,1,0
890623,1-08-23,1,0
516376,1-08-23,1,0
34186,1-08-23,1,0
196719,1-08-23,1,0
847349,1-08-23,1,0
473929,1-08-23,1,0
818522,1-08-23,1,0
146840,1-08-23,1,0
382511,1-08-23,1,0
15314,1-08-23,1,0
880510,1-08-23,1,0
500633,1-08-23,1,0
961614,1-08-23,1,0
654623,1-08-23,1,0
914071,1-08-23,1,0
319388,1-08-23,1,0
687218,1-08-23,1,0
667163,1-08-23,1,0
712307,1-08-23,1,0
962054,1-08-23,1,0
532965,1-08-23,1,0
33955,1-08-23,1,0
954722,1-08-23,1,0
131937,1-08-23,1,0
187399,1-08-23,1,0
901144,1-08-23,1,0
53833,1-08-23,1,0
876139,1-08-23,1,0
945635,1-08-23,1,0
354409,1-08-23,1,0
644847,1-08-23,1,0
327290,1-08-23,1,0
807452,1-08-23,1,0
144124,1-08-23,1,0
677542,1-08-23,1,0
697683,1-08-23,1,0
894539,1-08-23,1,0
700048,1-08-23,1,0
133542,1-08-23,1,0
753354,1-08-23,1,0
492958,1-08-23,1,0
449106,1-08-23,1,0
256051,1-08-23,1,0
615545,1-08-23,1,0
600767,1-08-23,1,0
784827,1-08-23,1,0
820973,1-08-23,1,0
432617,1-08-23,1,0
953175,1-08-23,1,0
564692,1-08-23,1,0
726958,1-08-23,1,0
642612,1-08-23,1,0
760828,1-08-23,1,0
837480,1-08-23,1,0
566052,1-08-23,1,0
56589,1-08-23,1,0
237083,1-08-23,1,0
298985,1-08-23,1,0
679284,1-08-23,1,0
673058,1-08-23,1,0
222892,1-08-23,1,0
478531,1-08-23,1,0
818990,1-08-23,1,0
847349,1-08-23,1,0
654297,1-08-23,1,0
552883,1-08-23,1,0
397973,1-08-23,1,0
891833,1-08-23,1,0
883013,1-08-23,1,0
839170,1-08-23,1,0
990993,1-08-23,1,0
602241,1-08-23,1,0
194682,1-08-23,1,0
378287,1-08-23,1,0
228286,1-08-23,1,0
561860,1-08-23,1,0
712003,1-08-23,1,0
513199,1-08-23,1,0
532965,1-08-23,1,0
969851,1-08-23,1,0
187399,1-08-23,1,0
945635,1-08-23,1,0
131136,1-08-23,1,0
644847,1-08-23,1,0
993331,1-08-23,1,0
807452,1-08-23,1,0
820541,1-08-23,1,0
589812,1-08-23,1,0
739534,1-08-23,1,0
968887,1-08-23,1,0
709916,1-08-23,1,0
365133,1-08-23,1,0
767398,1-08-23,1,0
672059,1-08-23,1,0
124290,1-08-23,1,0
799688,1-08-23,1,0
366066,1-08-23,1,0
585299,1-08-23,1,0
951463,1-08-23,1,0
186168,1-08-23,1,0
913428,1-08-23,1,0
757274,1-08-23,1,0
799459,1-08-23,1,0
264803,1-08-23,1,0
992178,1-08-23,1,0
56589,1-08-23,1,0
26060,1-08-23,1,0
153019,1-08-23,1,0
516376,1-08-23,1,0
14145,1-08-23,1,0
871592,1-08-23,1,0
77308,1-08-23,1,0
70969,1-08-23,1,0
552883,1-08-23,1,0
952124,1-08-23,1,0
217710,1-08-23,1,0
888807,1-08-23,1,0
500739,1-08-23,1,0
798639,1-08-23,1,0
455083,1-08-23,1,0
592784,1-08-23,1,0
361361,1-08-23,1,0
952168,1-08-23,1,0
587420,1-08-23,1,0
481843,1-08-23,1,0
687218,1-08-23,1,0
194682,1-08-23,1,0
679321,1-08-23,1,0
561860,1-08-23,1,0
187399,1-08-23,1,0
272170,1-08-23,1,0
721521,1-08-23,1,0
876139,1-08-23,1,0
354409,1-08-23,1,0
679865,1-08-23,1,0
94225,1-08-23,1,0
435929,1-08-23,1,0
820541,1-08-23,1,0
144124,1-08-23,1,0
894539,1-08-23,1,0
448752,1-08-23,1,0
473647,1-08-23,1,0
34200,1-08-23,1,0
803607,1-08-23,1,0
859361,1-08-23,1,0
492958,1-08-23,1,0
63769,1-08-23,1,0
449106,1-08-23,1,0
820973,1-08-23,1,0
367391,1-08-23,1,0
4452,1-08-23,1,0
57405,1-08-23,1,0
661577,1-08-23,1,0
564692,1-08-23,1,0
771228,1-08-23,1,0
677169,1-08-23,1,0
137909,1-08-23,1,0
679284,1-08-23,1,0
890623,1-08-23,1,0
516376,1-08-23,1,0
39154,1-08-23,1,0
812607,1-08-23,1,0
871592,1-08-23,1,0
462526,1-08-23,1,0
217710,1-08-23,1,0
89084,1-08-23,1,0
500739,1-08-23,1,0
798639,1-08-23,1,0
324809,1-08-23,1,0
455083,1-08-23,1,0
487065,1-08-23,1,0
654623,1-08-23,1,0
313754,1-08-23,1,0
762527,1-08-23,1,0
914071,1-08-23,1,0
107548,1-08-23,1,0
328457,1-08-23,1,0
681063,1-08-23,1,0
712307,1-08-23,1,0
513199,1-08-23,1,0
890232,1-08-23,1,0
689769,1-08-23,1,0
623234,1-08-23,1,0
652118,1-08-23,1,0
925482,1-08-23,1,0
721521,1-08-23,1,0
487931,1-08-23,1,0
287070,1-08-23,1,0
36412,1-08-23,1,0
435929,1-08-23,1,0
91670,1-08-23,1,0
490939,1-08-23,1,0
63769,1-08-23,1,0
52729,1-08-23,1,0
373536,1-08-23,1,0
557908,1-08-23,1,0
837480,1-08-23,1,0
137909,1-08-23,1,0
799459,1-08-23,1,0
851978,1-08-23,1,0
992178,1-08-23,1,0
240179,1-08-23,1,0
669378,1-08-23,1,0
34186,1-08-23,1,0
196719,1-08-23,1,0
89084,1-08-23,1,0
136533,1-08-23,1,0
257719,1-08-23,1,0
891833,1-08-23,1,0
741341,1-08-23,1,0
329351,1-08-23,1,0
324809,1-08-23,1,0
487065,1-08-23,1,0
481843,1-08-23,1,0
540618,1-08-23,1,0
378676,1-08-23,1,0
470449,1-08-23,1,0
623234,1-08-23,1,0
621677,1-08-23,1,0
692985,1-08-23,1,0
487931,1-08-23,1,0
901144,1-08-23,1,0
53833,1-08-23,1,0
876139,1-08-23,1,0
807452,1-08-23,1,0
18035,1-08-23,1,0
897083,1-08-23,1,0
767398,1-08-23,1,0
803607,1-08-23,1,0
140489,1-08-23,1,0
859361,1-08-23,1,0
970529,1-08-23,1,0
131748,1-08-23,1,0
784673,1-08-23,1,0
237083,1-08-23,1,0
240179,1-08-23,1,0
11422,1-08-23,1,0
890623,1-08-23,1,0
196719,1-08-23,1,0
146840,1-08-23,1,0
136533,1-08-23,1,0
382511,1-08-23,1,0
41853,1-08-23,1,0
883013,1-08-23,1,0
654623,1-08-23,1,0
378230,1-08-23,1,0
658389,1-08-23,1,0
914071,1-08-23,1,0
171602,1-08-23,1,0
687218,1-08-23,1,0
378287,1-08-23,1,0
532965,1-08-23,1,0
305754,1-08-23,1,0
491314,1-08-23,1,0
606256,1-08-23,1,1
287070,1-08-23,1,0
461804,1-08-23,1,0
552496,1-08-23,1,0
455755,1-08-23,1,0
336847,1-08-23,1,0
144124,1-08-23,1,1
589812,1-08-23,1,0
112390,1-08-23,1,1
647462,1-08-23,1,0
124290,1-08-23,1,1
684939,1-08-23,1,0
219598,1-08-23,1,0
52729,1-08-23,1,0
373536,1-08-23,1,0
837480,1-08-23,1,1
264803,1-08-23,1,2
154179,1-08-23,1,0
871592,1-08-23,1,0
654297,1-08-23,1,1
818522,1-08-23,1,0
146840,1-08-23,1,0
888807,1-08-23,1,0
714999,1-08-23,1,0
880510,1-08-23,1,0
41853,1-08-23,1,0
839170,1-08-23,1,1
578097,1-08-23,1,0
762527,1-08-23,1,1
540618,1-08-23,1,1
107548,1-08-23,1,1
969851,1-08-23,1,1
33955,1-08-23,1,0
606256,1-08-23,1,0
187399,1-08-23,1,0
903336,1-08-23,1,1
937542,1-08-23,1,0
679865,1-08-23,1,1
435929,1-08-23,1,1
968887,1-08-23,1,0
448752,1-08-23,1,0
853932,1-08-23,1,0
433521,1-08-23,1,0
953175,1-08-23,1,0
120385,1-08-23,1,0
951463,1-08-23,1,0
525531,1-08-23,1,0
723678,1-08-23,1,0
451812,1-08-23,1,1
123983,1-08-23,1,0
552883,1-08-23,1,1
376447,1-08-23,1,1
500739,1-08-23,1,0
799952,1-08-23,1,0
481843,1-08-23,1,0
540618,1-08-23,1,1
171602,1-08-23,1,0
679321,1-08-23,1,1
378287,1-08-23,1,1
228286,1-08-23,1,0
712003,1-08-23,1,0
513199,1-08-23,1,0
969851,1-08-23,1,0
491314,1-08-23,1,0
120532,1-08-23,1,0
945635,1-08-23,1,1
760684,1-08-23,1,0
704868,1-08-23,1,0
91670,1-08-23,1,0
747801,1-08-23,1,0
894539,1-08-23,1,1
968887,1-08-23,1,0
34200,1-08-23,1,1
140489,1-08-23,1,0
615545,1-08-23,1,0
760828,1-08-23,1,1
451812,1-08-23,1,0
851978,1-08-23,1,0
240179,1-08-23,1,0
965755,1-08-23,1,1
349294,1-08-23,1,1
217710,1-08-23,1,1
382511,1-08-23,1,1
67197,1-08-23,1,0
329351,1-08-23,1,0
324809,1-08-23,1,0
839170,1-08-23,1,0
949818,1-08-23,1,0
291238,1-08-23,1,0
762527,1-08-23,1,0
319388,1-08-23,1,0
378287,1-08-23,1,0
118820,1-08-23,1,1
365132,1-08-23,1,0
689769,1-08-23,1,0
692985,1-08-23,1,0
876139,1-08-23,1,0
131136,1-08-23,1,0
704868,1-08-23,1,0
91670,1-08-23,1,1
34200,1-08-23,1,0
490939,1-08-23,1,1
803607,1-08-23,1,1
642612,1-08-23,1,0
760828,1-08-23,1,0
274207,1-08-23,1,0
557908,1-08-23,1,1
848226,1-08-23,1,1
818990,1-08-23,1,1
14145,1-08-23,1,0
552883,1-08-23,1,0
555121,1-08-23,1,0
462526,1-08-23,1,0
714999,1-08-23,1,0
741341,1-08-23,1,0
659290,1-08-23,1,0
690565,1-08-23,1,0
587420,1-08-23,1,1
991434,1-08-23,1,0
687218,1-08-23,1,0
621677,1-08-23,1,0
903336,1-08-23,1,0
120532,1-08-23,1,1
354409,1-08-23,1,1
490602,1-08-23,1,0
461804,1-08-23,1,1
704868,1-08-23,1,1
455755,1-08-23,1,1
894539,1-08-23,1,0
490939,1-08-23,1,0
585299,1-08-23,1,1
425341,1-08-23,1,0
723678,1-08-23,1,0
677169,1-08-23,1,1
848226,1-08-23,1,0
516376,1-08-23,1,1
552883,1-08-23,1,0
136533,1-08-23,1,0
714999,1-08-23,1,1
659290,1-08-23,1,1
183929,1-08-23,1,0
592784,1-08-23,1,0
578097,1-08-23,1,1
690565,1-08-23,1,0
654623,1-08-23,1,0
762527,1-08-23,1,0
491521,1-08-23,1,0
300159,1-08-23,1,0
962054,1-08-23,1,0
398340,1-08-23,1,0
131937,1-08-23,1,0
925482,1-08-23,1,0
611575,1-08-23,1,1
272170,1-08-23,1,1
36412,1-08-23,1,1
336847,1-08-23,1,4
747801,1-08-23,1,1
448752,1-08-23,1,0
767398,1-08-23,1,0
473647,1-08-23,1,1
9436,1-08-23,1,0
600767,1-08-23,1,1
367391,1-08-23,1,0
927651,1-08-23,1,1
942001,1-08-23,1,1
186168,1-08-23,1,0
613942,1-08-23,1,1
784673,1-08-23,1,0
274207,1-08-23,1,1
56589,1-08-23,1,1
123983,1-08-23,1,0
284460,1-08-23,1,1
952124,1-08-23,1,1
257719,1-08-23,1,0
500633,1-08-23,1,0
833557,1-08-23,1,0
313754,1-08-23,1,0
952168,1-08-23,1,1
914071,1-08-23,1,0
832348,1-08-23,1,0
60619,1-08-23,1,0
378287,1-08-23,1,0
606256,1-08-23,1,1
611575,1-08-23,1,0
53833,1-08-23,1,0
876139,1-08-23,1,1
18035,1-08-23,1,0
820541,1-08-23,1,1
604184,1-08-23,1,1
739448,1-08-23,1,0
473647,1-08-23,1,1
803607,1-08-23,1,0
140489,1-08-23,1,1
615545,1-08-23,1,1
366066,1-08-23,1,0
39154,1-08-23,1,0
478531,1-08-23,1,0
284460,1-08-23,1,0
77308,1-08-23,1,0
952124,1-08-23,1,0
217710,1-08-23,1,0
990993,1-08-23,1,1
319388,1-08-23,1,1
365132,1-08-23,1,0
305754,1-08-23,1,1
606256,1-08-23,1,0
354409,1-08-23,1,0
820541,1-08-23,1,1
144124,1-08-23,1,0
747801,1-08-23,1,0
647462,1-08-23,1,0
124290,1-08-23,1,7
492958,1-08-23,1,1
140154,1-08-23,1,0
6405,1-08-23,1,0
913428,1-08-23,1,1
56589,1-08-23,1,0
154179,1-08-23,1,1
669378,1-08-23,1,1
349294,1-08-23,1,1
376447,1-08-23,1,0
833557,1-08-23,1,1
578097,1-08-23,1,1
361361,1-08-23,1,1
228286,1-08-23,1,1
487931,1-08-23,1,1
760684,1-08-23,1,1
604184,1-08-23,1,0
133542,1-08-23,1,0
34200,1-08-23,1,0
753354,1-08-23,1,0
433521,1-08-23,1,1
726958,1-08-23,1,1
137909,1-08-23,1,0
799459,1-08-23,1,1
847349,1-08-23,1,1
284460,1-08-23,1,0
70969,1-08-23,1,0
818522,1-08-23,1,0
891833,1-08-23,1,1
799952,1-08-23,1,1
337168,1-08-23,1,1
952168,1-08-23,1,0
587420,1-08-23,1,0
60619,1-08-23,1,0
687218,1-08-23,1,0
328457,1-08-23,1,0
712307,1-08-23,1,1
470449,1-08-23,1,0
306177,1-08-23,1,0
272170,1-08-23,1,1
764014,1-08-23,1,1
53833,1-08-23,1,1
490602,1-08-23,1,1
317242,1-08-23,1,0
327290,1-08-23,1,0
455755,1-08-23,1,1
589812,1-08-23,1,1
739534,1-08-23,1,0
112390,1-08-23,1,0
803607,1-08-23,1,0
492958,1-08-23,1,0
63769,1-08-23,1,0
784827,1-08-23,1,0
256783,1-08-23,1,1
726958,1-08-23,1,0
642612,1-08-23,1,0
613942,1-08-23,1,0
723678,1-08-23,1,1
274207,1-08-23,1,1
33797,1-08-23,1,1
444361,1-08-23,1,0
114414,1-08-23,1,0
153019,1-08-23,1,1
11422,1-08-23,1,0
478531,1-08-23,1,0
473929,1-08-23,1,0
382511,1-08-23,1,1
41853,1-08-23,1,0
455083,1-08-23,1,0
487065,1-08-23,1,0
563740,1-08-23,1,0
679321,1-08-23,1,0
300159,1-08-23,1,1
667163,1-08-23,1,1
721521,1-08-23,1,1
490602,1-08-23,1,1
677542,1-08-23,1,1
739448,1-08-23,1,0
859361,1-08-23,1,1
219598,1-08-23,1,1
140154,1-08-23,1,0
784827,1-08-23,1,1
367391,1-08-23,1,1
120385,1-08-23,1,1
661577,1-08-23,1,1
264803,1-08-23,1,0
11422,1-08-23,1,1
818990,1-08-23,1,0
67197,1-08-23,1,0
833557,1-08-23,1,0
378230,1-08-23,1,0
542300,1-08-23,1,0
602241,1-08-23,1,0
60619,1-08-23,1,1
954722,1-08-23,1,1
327290,1-08-23,1,1
897083,1-08-23,1,1
140154,1-08-23,1,1
256051,1-08-23,1,1
970529,1-08-23,1,0
784673,1-08-23,1,0
451812,1-08-23,1,1
237083,1-08-23,1,0
812607,1-08-23,1,0
376447,1-08-23,1,1
500633,1-08-23,1,1
337168,1-08-23,1,0
952168,1-08-23,1,1
991434,1-08-23,1,1
540618,1-08-23,1,0
171602,1-08-23,1,0
681063,1-08-23,1,2
300159,1-08-23,1,2
228286,1-08-23,1,2
969851,1-08-23,1,2
398340,1-08-23,1,2
317242,1-08-23,1,2
91670,1-08-23,1,2
697683,1-08-23,1,2
492958,1-08-23,1,2
433521,1-08-23,1,2
243235,1-08-23,1,2
566052,1-08-23,1,2
444361,1-08-23,1,2
679284,1-08-23,1,2
284460,1-08-23,1,2
473929,1-08-23,1,2
146840,1-08-23,1,2
888807,1-08-23,1,2
741341,1-08-23,1,2
455083,1-08-23,1,2
183929,1-08-23,1,2
592784,1-08-23,1,2
513199,1-08-23,1,2
962054,1-08-23,1,2
491314,1-08-23,1,2
120532,1-08-23,1,2
451933,1-08-23,1,2
18035,1-08-23,1,2
455755,1-08-23,1,2
897083,1-08-23,1,2
133542,1-08-23,1,2
124290,1-08-23,1,2
799688,1-08-23,1,2
684939,1-08-23,1,1
600767,1-08-23,1,0
613942,1-08-23,1,1
654297,1-08-23,1,0
183929,1-08-23,1,1
734789,1-08-23,1,1
291238,1-08-23,1,0
542300,1-08-23,1,1
567671,1-08-23,1,1
60619,1-08-23,1,1
962591,1-08-23,1,0
378676,1-08-23,1,1
398340,1-08-23,1,1
470449,1-08-23,1,1
623234,1-08-23,1,0
993331,1-08-23,1,1
94225,1-08-23,1,0
700048,1-08-23,1,1
897083,1-08-23,1,0
642612,1-08-23,1,1
587645,1-08-23,1,0
240179,1-08-23,1,1
337168,1-08-23,1,1
949818,1-08-23,1,1
361361,1-08-23,1,0
378230,1-08-23,1,0
542300,1-08-23,1,1
681063,1-08-23,1,0
954722,1-08-23,1,0
692985,1-08-23,1,1
764014,1-08-23,1,1
365133,1-08-23,1,0
366066,1-08-23,1,1
6405,1-08-23,1,1
82484,1-08-23,1,1
913428,1-08-23,1,0
890623,1-08-23,1,0
818522,1-08-23,1,1
136533,1-08-23,1,1
839170,1-08-23,1,1
658389,1-08-23,1,1
481843,1-08-23,1,0
681063,1-08-23,1,0
925482,1-08-23,1,1
306177,1-08-23,1,0
945635,1-08-23,1,1
131136,1-08-23,1,1
287070,1-08-23,1,1
317242,1-08-23,1,0
753354,1-08-23,1,1
951463,1-08-23,1,1
243235,1-08-23,1,0
799459,1-08-23,1,1
847349,1-08-23,1,1
284460,1-08-23,1,1
880510,1-08-23,1,1
455083,1-08-23,1,1
602241,1-08-23,1,0
365132,1-08-23,1,1
287070,1-08-23,1,0
36412,1-08-23,1,1
435929,1-08-23,1,0
709916,1-08-23,1,1
647462,1-08-23,1,1
600767,1-08-23,1,1
757274,1-08-23,1,1
587645,1-08-23,1,1
137909,1-08-23,1,0
123983,1-08-23,1,1
222892,1-08-23,1,1
39154,1-08-23,1,1
349294,1-08-23,1,0
871592,1-08-23,1,0
397973,1-08-23,1,0
376447,1-08-23,1,0
592784,1-08-23,1,0
690565,1-08-23,1,0
171602,1-08-23,1,0
679321,1-08-23,1,0
532965,1-08-23,1,0
747801,1-08-23,1,0
448752,1-08-23,1,0
365133,1-08-23,1,0
385113,1-08-23,1,0
366066,1-08-23,1,0
440875,1-08-23,1,0
52729,1-08-23,1,0
373536,1-08-23,1,0
564692,1-08-23,1,0
525531,1-08-23,1,0
890623,1-08-23,1,0
552883,1-08-23,1,0
15314,1-08-23,1,0
67197,1-08-23,1,0
949818,1-08-23,1,0
952168,1-08-23,1,0
491521,1-08-23,1,0
712003,1-08-23,1,0
131937,1-08-23,1,0
692985,1-08-23,1,0
679865,1-08-23,1,0
993331,1-08-23,1,0
451933,1-08-23,1,0
747801,1-08-23,1,0
709916,1-08-23,1,0
9436,1-08-23,1,0
799688,1-08-23,1,0
120385,1-08-23,1,0
425341,1-08-23,1,0
274207,1-08-23,1,0
851978,1-08-23,1,0
992178,1-08-23,1,0
222892,1-08-23,1,0
39154,1-08-23,1,0
871592,1-08-23,1,0
734789,1-08-23,1,0
949818,1-08-23,1,0
542300,1-08-23,1,0
491521,1-08-23,1,0
667163,1-08-23,1,0
561860,1-08-23,1,0
611575,1-08-23,1,0
672059,1-08-23,1,0
449106,1-08-23,1,0
537274,1-08-23,1,0
642612,1-08-23,1,0
566052,1-08-23,1,0
123983,1-08-23,1,0
968887,1-08-23,1,0
709916,1-08-23,1,0
767398,1-08-23,1,0
140489,1-08-23,1,0
237083,1-08-23,1,0
114414,1-08-23,1,0
153019,1-09-23,1,0
11422,1-09-23,1,0
39154,1-09-23,1,0
34186,1-09-23,1,0
552883,1-09-23,1,0
376447,1-09-23,1,0
888807,1-09-23,1,0
883013,1-09-23,1,0
487065,1-09-23,1,0
291238,1-09-23,1,0
313754,1-09-23,1,0
563740,1-09-23,1,0
587420,1-09-23,1,0
194682,1-09-23,1,0
378287,1-09-23,1,0
118820,1-09-23,1,0
712307,1-09-23,1,0
962054,1-09-23,1,0
890232,1-09-23,1,0
689769,1-09-23,1,0
305754,1-09-23,1,0
491314,1-09-23,1,0
470449,1-09-23,1,0
954722,1-09-23,1,0
623234,1-09-23,1,0
652118,1-09-23,1,0
621677,1-09-23,1,0
272170,1-09-23,1,0
721521,1-09-23,1,0
901144,1-09-23,1,0
876139,1-09-23,1,0
903336,1-09-23,1,0
120532,1-09-23,1,0
945635,1-09-23,1,0
760684,1-09-23,1,0
354409,1-09-23,1,0
937542,1-09-23,1,0
490602,1-09-23,1,0
993331,1-09-23,1,0
94225,1-09-23,1,0
704868,1-09-23,1,0
820541,1-09-23,1,0
336847,1-09-23,1,0
589812,1-09-23,1,0
677542,1-09-23,1,0
604184,1-09-23,1,0
700048,1-09-23,1,0
448752,1-09-23,1,0
365133,1-09-23,1,0
133542,1-09-23,1,0
863930,1-09-23,1,0
672059,1-09-23,1,0
684939,1-09-23,1,0
256051,1-09-23,1,0
615545,1-09-23,1,0
600767,1-09-23,1,0
784827,1-09-23,1,0
970529,1-09-23,1,0
927651,1-09-23,1,0
4452,1-09-23,1,0
585299,1-09-23,1,0
120385,1-09-23,1,0
661577,1-09-23,1,0
186168,1-09-23,1,0
537274,1-09-23,1,0
913428,1-09-23,1,0
757274,1-09-23,1,0
726958,1-09-23,1,0
784673,1-09-23,1,0
760828,1-09-23,1,0
